ADDRESS,TYPE,WALK_LIGHT,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area,mean_Crashhour,std_Crashhour,mean_Age_NM,Point_Count,Minority_Crash_Severity_Description,Majority_Crash_Severity_Description,Minority_Crash_Severity_Description_Percent,Majority_Crash_Severity_Description_Percent,Join_ID
Edgewood Rd & Rhode Island Ave,Bar,Yes,164.041666666666657,12,1173.159347593392340,108446.156053694401635,16.000000000000000,1.414213562373095,,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,12
,,,164.041666666666657,13,1138.245476910582283,102538.100328521031770,,,,0,,,,,13
,,,164.041666666666657,14,1134.889956208234707,101959.384587896478479,23.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,14
,,,164.041666666666657,15,1115.848078752841957,98770.222032541743829,,,,0,,,,,15
,,,164.041666666666657,16,1115.271853974496480,98662.576672479481203,,,,0,,,,,16
,,,164.041666666666657,17,1112.051794401553025,98141.480710469390033,,,,0,,,,,17
,,,164.041666666666657,18,1116.315921450081532,98896.996847652902943,,,,0,,,,,18
,,,164.041666666666657,19,1114.196510382509814,98541.654828094920958,,,,0,,,,,19
,,,164.041666666666657,20,1120.074852584426935,99545.547905716637615,,,,0,,,,,20
,,,164.041666666666657,21,1122.639513518751755,99970.385550166087341,,,,0,,,,,21
,,,164.041666666666657,22,1115.971274925999523,98758.568638032505987,,,,0,,,,,22
,,,164.041666666666657,23,1121.394379264993631,99678.282876491124625,,,,0,,,,,23
,,,164.041666666666657,24,1146.053713381379566,103769.460300109625678,,,,0,,,,,24
,,,164.041666666666657,25,1173.314074017258690,108380.205441160083865,,,,0,,,,,25
,,,164.041666666666657,26,1139.524661084871013,102683.840175961668137,,,,0,,,,,26
,,,164.041666666666657,27,1140.998156348916382,102910.585643382728449,,,,0,,,,,27
,,,164.041666666666657,28,1157.015890230198693,105660.833893268849351,,,,0,,,,,28
,,,164.041666666666657,29,1133.215137046869813,101642.216035929755890,,,,0,,,,,29
,,,164.041666666666657,30,1097.478817343356241,95617.118964124209015,,,,0,,,,,30
Rhode Island Ave & Muskogee St,Zebra Stripe,RRFB,164.041666666666657,31,1125.949303060554939,100426.543427276716102,,,,0,,,,,31
,,,164.041666666666657,32,1100.257357681578696,96180.457937264363864,,,,0,,,,,32
,,,164.041666666666657,33,1115.274042067680057,98656.139984516470577,,,,0,,,,,33
,,,164.041666666666657,34,1150.408826161985871,104546.643190629969467,20.000000000000000,0.000000000000000,,1,Injury Crashes,Injury Crashes,100.000000000000000,100.000000000000000,34
Rhode Island Ave & Hollywood Rd,Piano Key,RRFB,164.041666666666657,35,1119.162299690792906,99292.489410741065512,8.000000000000000,11.313708498984761,,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,35
Rhode Island Ave & Fox St,Piano Key,RRFB,164.041666666666657,36,1127.852943545501603,100805.355969856114825,16.000000000000000,1.414213562373095,,4,Injury Crashes,Property Damage Crashes,25.000000000000000,75.000000000000000,36
Rhode Island Ave & Cherokee St,Zebra Stripe,RRFB,164.041666666666657,37,1122.024418740879128,99798.678436718008015,8.000000000000000,0.000000000000000,54.000000000000000,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,37
Rhode Island Ave & Apache St,Zebra Stripe,No,164.041666666666657,38,1073.146709883108315,91582.103562609496294,17.000000000000000,2.828427124746190,,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,38
Rhode Island Ave & Apache St,Zebra Stripe,No,164.041666666666657,39,1107.592548754496875,97344.315755482282839,17.000000000000000,2.828427124746190,,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,39
Greenbelt Rd & Rhode Island Ave,Zebra Stripe,No,164.041666666666657,40,1185.200143703828871,110586.521222387804301,11.000000000000000,8.485281374238570,,2,Injury Crashes;Property Damage Crashes,Injury Crashes;Property Damage Crashes,50.000000000000000,50.000000000000000,40
Rhode Island Ave & Greenbelt Rd,Bar,No,164.041666666666657,41,1113.960385382662707,98509.148722171084955,11.000000000000000,8.485281374238570,,2,Injury Crashes;Property Damage Crashes,Injury Crashes;Property Damage Crashes,50.000000000000000,50.000000000000000,41
Rhode Island Ave & Greenbelt Rd,Bar,No,164.041666666666657,42,1128.215741245737263,100917.045428205921780,11.000000000000000,8.485281374238570,,2,Injury Crashes;Property Damage Crashes,Injury Crashes;Property Damage Crashes,50.000000000000000,50.000000000000000,42
Greenbelt Rd & Rhode Island Ave,Zebra Stripe,No,164.041666666666657,43,1205.833116803082930,114051.172113959124545,11.000000000000000,8.485281374238570,,2,Injury Crashes;Property Damage Crashes,Injury Crashes;Property Damage Crashes,50.000000000000000,50.000000000000000,43
University Blvd & Rhode Island Ave,Zebra Stripe,Yes,164.041666666666657,44,1205.007882007085527,113817.940071343444288,17.300000000000001,4.498147766951785,,10,Injury Crashes,Property Damage Crashes,10.000000000000000,90.000000000000000,44
Rhode Island Ave & University Blvd,Zebra Stripe,Yes,164.041666666666657,45,1131.559212080201178,101430.532507999538211,17.300000000000001,4.498147766951785,,10,Injury Crashes,Property Damage Crashes,10.000000000000000,90.000000000000000,45
Rhode Island Ave & University Blvd,Zebra Stripe,Yes,164.041666666666657,46,1112.814896020798415,98274.276999515685020,17.500000000000000,4.720774754816659,,8,Injury Crashes,Property Damage Crashes,12.500000000000000,87.500000000000000,46
University Blvd & Rhode Island Ave,Zebra Stripe,Yes,164.041666666666657,47,1264.206317290594825,123841.493464376602788,17.000000000000000,4.864839839775475,,7,Injury Crashes,Property Damage Crashes,14.285714285714285,85.714285714285708,47
Rhode Island Ave & University Blvd,Zebra Stripe,Yes,164.041666666666657,48,1235.025403132429119,118876.613806892375578,17.500000000000000,4.720774754816659,,8,Injury Crashes,Property Damage Crashes,12.500000000000000,87.500000000000000,48
University Blvd & Rhode Island Ave,Zebra Stripe,Yes,164.041666666666657,49,1094.208296486070822,95130.996980535070179,18.666666666666668,2.250925735484551,,6,Injury Crashes,Property Damage Crashes,16.666666666666664,83.333333333333343,49
,,,164.041666666666657,50,1108.520219227803409,97576.316671611901256,10.000000000000000,11.313708498984761,,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,50
,,,164.041666666666657,51,1118.289347047352976,99229.197140172167565,16.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,51
,,,164.041666666666657,52,1234.377845952585403,118898.780094507834292,16.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,52
,,,164.041666666666657,53,1108.966172161749910,97665.809716811811086,16.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,53
Greenbelt Rd & Baltimore Ave,Zebra Stripe,No,164.041666666666657,54,1089.436441847186416,94349.998033141077030,13.111111111111111,8.666666666666666,,9,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,54
,,,164.041666666666657,55,1138.620439336927575,102688.863119626359548,13.111111111111111,8.666666666666666,,9,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,55
Baltimore Ave & Greenbelt Rd,Zebra Stripe,Yes,164.041666666666657,56,1156.038531248766049,105561.204937915870687,12.750000000000000,9.192388155425117,,8,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,56
,,,164.041666666666657,57,1128.904047275040739,101042.566654550246312,12.750000000000000,9.192388155425117,,8,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,57
University Blvd & Baltimore Ave,Bar,No,164.041666666666657,58,1081.384159899991801,92968.048509685046156,14.500000000000000,9.192388155425117,,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,58
Baltimore Ave & University Blvd,Bar,No,164.041666666666657,59,1098.073271551783364,95761.454865653679008,,,,0,,,,,59
,,,164.041666666666657,60,1087.644732038215807,94020.733832712750882,9.333333333333334,5.507570547286102,,3,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,60
NB Cap Belt Hwy & Baltimore Ave,Bar,No,164.041666666666657,61,1080.007554671939943,92737.253044606346521,13.250000000000000,5.725881092523166,,8,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,61
Cherokee St & Baltimore Ave,Bar,No,164.041666666666657,62,1113.792862330473326,98456.740256430304726,15.000000000000000,6.164414002968976,,6,Injury Crashes,Property Damage Crashes,16.666666666666664,83.333333333333343,62
Baltimore Ave & Cherokee St,Bar,Yes,164.041666666666657,63,1171.434895617293250,108359.626694609294645,17.000000000000000,2.645751311064591,,5,Injury Crashes,Property Damage Crashes,40.000000000000000,60.000000000000000,63
Cherokee St & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,64,1144.638837274740808,103626.449993134709075,17.000000000000000,2.645751311064591,,5,Injury Crashes,Property Damage Crashes,40.000000000000000,60.000000000000000,64
Cherokee St & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,65,1088.181028508870440,94097.725473756960128,16.750000000000000,2.986078811194819,,4,Injury Crashes;Property Damage Crashes,Injury Crashes;Property Damage Crashes,50.000000000000000,50.000000000000000,65
,,,164.041666666666657,66,1090.365606966299083,94419.133738585980609,,,,0,,,,,66
,,,164.041666666666657,67,1102.312660727598995,96390.204072758278926,,,,0,,,,,67
,,,164.041666666666657,68,1121.714021678081963,99643.820357221455197,13.000000000000000,0.000000000000000,,1,Injury Crashes,Injury Crashes,100.000000000000000,100.000000000000000,68
Baltimore Ave & Fox St,Bar,Yes,164.041666666666657,69,1150.082523124006002,104565.965623636002420,16.000000000000000,0.000000000000000,48.000000000000000,2,Injury Crashes;Property Damage Crashes,Injury Crashes;Property Damage Crashes,50.000000000000000,50.000000000000000,69
,,,164.041666666666657,70,1090.614531163021638,94488.813692743220599,17.000000000000000,0.000000000000000,,1,Injury Crashes,Injury Crashes,100.000000000000000,100.000000000000000,70
,,,164.041666666666657,71,1105.124235285765963,96925.372288730941364,17.000000000000000,0.000000000000000,,1,Injury Crashes,Injury Crashes,100.000000000000000,100.000000000000000,71
Hollywood Rd & Baltimore Ave,Bar,Yes,164.041666666666657,72,1110.395345417951376,97857.079576452830224,15.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,72
Baltimore Ave & Hollywood Rd,Bar,Yes,164.041666666666657,73,1146.048334206548361,103879.279913249891251,13.500000000000000,2.121320343559642,,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,73
Baltimore Ave & Cherry Hill Rd,Bar,Yes,164.041666666666657,74,1184.988758017142572,110280.569459097430808,14.181818181818182,6.493353244944893,57.000000000000000,11,Injury Crashes,Property Damage Crashes,36.363636363636367,63.636363636363633,74
Baltimore Ave & SB Cap Belt Hwy,Bar,Yes,164.041666666666657,75,1265.201389453378852,123746.580294207931729,17.428571428571427,4.314979445958881,,7,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,75
SB Cap Belt Hwy & Baltimore Ave,Zebra Stripe,No,164.041666666666657,76,1124.094318095152175,100184.353054487000918,12.555555555555555,7.401201103724839,,9,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,76
,,,164.041666666666657,77,1173.485484139234813,108567.728712040552637,20.500000000000000,3.535533905932738,,2,Injury Crashes;Property Damage Crashes,Injury Crashes;Property Damage Crashes,50.000000000000000,50.000000000000000,77
,,,164.041666666666657,78,1177.373771110168263,109171.835727814628626,20.500000000000000,3.535533905932738,,2,Injury Crashes;Property Damage Crashes,Injury Crashes;Property Damage Crashes,50.000000000000000,50.000000000000000,78
,,,164.041666666666657,79,1115.054141400705930,98651.456161032954697,17.750000000000000,3.500000000000000,,4,Injury Crashes,Property Damage Crashes,25.000000000000000,75.000000000000000,79
,,,164.041666666666657,80,1177.180084833220917,109173.202548867368023,17.333333333333332,4.163331998932266,,3,Injury Crashes,Property Damage Crashes,33.333333333333329,66.666666666666657,80
,,,164.041666666666657,81,1182.770079916597751,110107.186383060543449,17.750000000000000,3.500000000000000,,4,Injury Crashes,Property Damage Crashes,25.000000000000000,75.000000000000000,81
,,,164.041666666666657,82,1177.420199880782775,109231.727210462544463,17.750000000000000,3.500000000000000,,4,Injury Crashes,Property Damage Crashes,25.000000000000000,75.000000000000000,82
,,,164.041666666666657,83,1228.479808505243454,117727.343804050367908,,,,0,,,,,83
,,,164.041666666666657,84,1101.548694058865294,96309.938645067537436,,,,0,,,,,84
,,,164.041666666666657,85,1100.491983838906890,96141.909430951098329,,,,0,,,,,85
Ikea Center Blvd & Ikea Way,Zebra Stripe,No,164.041666666666657,86,1102.100281719361647,96402.710685925514554,12.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,86
Ikea Center Blvd & Ikea Way,Zebra Stripe,No,164.041666666666657,87,1126.321064649962182,100449.698803531005979,12.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,87
,,,164.041666666666657,88,1182.172789338537086,109794.894573435434722,15.500000000000000,2.121320343559642,22.000000000000000,2,Injury Crashes;Property Damage Crashes,Injury Crashes;Property Damage Crashes,50.000000000000000,50.000000000000000,88
,,,164.041666666666657,89,1265.139869151254743,123865.419905198068591,15.500000000000000,2.121320343559642,22.000000000000000,2,Injury Crashes;Property Damage Crashes,Injury Crashes;Property Damage Crashes,50.000000000000000,50.000000000000000,89
,,,164.041666666666657,90,1237.885747731722404,119202.145064533062396,15.500000000000000,2.121320343559642,22.000000000000000,2,Injury Crashes;Property Damage Crashes,Injury Crashes;Property Damage Crashes,50.000000000000000,50.000000000000000,90
Baltimore Ave,Bar,Yes,164.041666666666657,91,1089.514163109007995,94324.229095709044486,17.000000000000000,0.000000000000000,22.000000000000000,1,Injury Crashes,Injury Crashes,100.000000000000000,100.000000000000000,91
Baltimore Ave,Bar,Yes,164.041666666666657,92,1095.098841578169640,95254.189676793335821,,,,0,,,,,92
Ikea Way & Baltimore Ave,Bar,Yes,164.041666666666657,93,1112.808813124760263,98258.131848214237834,12.769230769230770,6.379052256590135,,13,Injury Crashes,Property Damage Crashes,7.692307692307693,92.307692307692307,93
Ikea Way & Baltimore Ave,Bar,Yes,164.041666666666657,94,1152.655682290911727,104954.430447463964811,12.769230769230770,6.379052256590135,,13,Injury Crashes,Property Damage Crashes,7.692307692307693,92.307692307692307,94
Baltimore Ave,Bar,Yes,164.041666666666657,95,1209.181331352777988,114553.351531226042425,12.769230769230770,6.379052256590135,,13,Injury Crashes,Property Damage Crashes,7.692307692307693,92.307692307692307,95
Baltimore Ave,Bar,Yes,164.041666666666657,96,1200.483361440611816,113058.516464143540361,13.583333333333334,5.915439480074514,,12,Injury Crashes,Property Damage Crashes,8.333333333333332,91.666666666666657,96
Baltimore Ave,Zebra Stripe,No,164.041666666666657,97,1086.359258547082163,93809.935476148311864,15.166666666666666,5.741660619251774,,6,Injury Crashes,Property Damage Crashes,33.333333333333329,66.666666666666657,97
Baltimore Ave,Zebra Stripe,No,164.041666666666657,98,1090.691696526581609,94541.256020521104801,13.923076923076923,6.143581182306436,,13,Injury Crashes,Property Damage Crashes,15.384615384615385,84.615384615384613,98
Baltimore Ave & SB Cap Belt Hwy,Zebra Stripe,No,164.041666666666657,99,1084.955169847521120,93569.064847591158468,7.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,99
Baltimore Ave & SB Cap Belt Hwy,Zebra Stripe,No,164.041666666666657,100,1151.337646729794187,104814.086505874831346,7.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,100
,,,164.041666666666657,101,1134.424790934955126,101881.455786986480234,,,,0,,,,,101
,,,164.041666666666657,102,1134.336865243855982,101870.302217534161173,,,,0,,,,,102
,,,164.041666666666657,103,1130.420271193537701,101205.631249352052691,,,,0,,,,,103
,,,164.041666666666657,104,1159.500595394561969,106077.515485538635403,,,,0,,,,,104
,,,164.041666666666657,105,1113.791412203142499,98396.037419422267703,,,,0,,,,,105
,,,164.041666666666657,106,1165.787049025958140,107149.930352824463625,,,,0,,,,,106
,,,164.041666666666657,107,1120.025378764060406,99447.607020134702907,,,,0,,,,,107
,,,164.041666666666657,108,1107.730405485937808,97399.184815608721692,7.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,108
,,,164.041666666666657,109,1110.687497497576715,97900.146415422786959,,,,0,,,,,109
Metzerott Rd,Zebra Stripe,RRFB,164.041666666666657,110,1118.361447367605933,99214.913176817673957,19.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,110
,,,164.041666666666657,111,1121.185175511595617,99721.875231702273595,4.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,111
,,,164.041666666666657,112,1119.890641645066353,99489.447142736215028,,,,0,,,,,112
,,,164.041666666666657,113,1122.013502216886309,99851.795591766334837,,,,0,,,,,113
,,,164.041666666666657,114,1120.538335549124668,99594.205183245343505,,,,0,,,,,114
,,,164.041666666666657,115,1137.305959400566053,102322.323717598570511,,,,0,,,,,115
,,,164.041666666666657,116,1096.911262994990238,95560.570304586261045,18.000000000000000,0.000000000000000,,2,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,116
,,,164.041666666666657,117,1175.897719603548239,108861.580195298622129,,,,0,,,,,117
,,,164.041666666666657,118,1145.001643518604396,103624.759011907968670,,,,0,,,,,118
,,,164.041666666666657,119,1165.462023519428840,107014.893614334432641,,,,0,,,,,119
,,,164.041666666666657,120,1207.701654518572013,114162.449493933861959,,,,0,,,,,120
,,,164.041666666666657,121,1263.849693505830146,123689.169895513026859,,,,0,,,,,121
,,,164.041666666666657,122,1224.452542994496753,116934.027722065569833,19.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,122
,,,164.041666666666657,123,1240.526178916708659,119830.421059638058068,15.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,123
,,,164.041666666666657,124,1122.011798279721233,99831.955356364036561,17.000000000000000,1.632993161855452,,4,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,124
,,,164.041666666666657,125,1166.973001604490491,107403.657728436242905,12.333333333333334,7.580677190506576,,6,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,125
,,,164.041666666666657,126,1130.853955421189312,101306.113161035536905,13.285714285714286,7.364651739090943,,7,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,126
,,,164.041666666666657,127,1081.681685182417823,93024.805242757822271,13.285714285714286,7.364651739090942,,7,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,127
,,,164.041666666666657,128,1176.480929855383920,109021.036904981243424,,,,0,,,,,128
,,,164.041666666666657,129,1084.453445588074828,93490.126997603816562,19.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,129
,,,164.041666666666657,130,1148.176277517304243,104237.220167917010258,,,,0,,,,,130
,,,164.041666666666657,131,1192.830290174463698,111761.622852544373018,,,,0,,,,,131
,,,164.041666666666657,132,1148.968475103823948,104361.157526611990761,,,,0,,,,,132
,,,164.041666666666657,133,1319.521536519271876,133341.302733705611899,6.000000000000000,0.000000000000000,,1,Injury Crashes,Injury Crashes,100.000000000000000,100.000000000000000,133
,,,164.041666666666657,134,1320.713716070355304,133483.370941416214919,6.000000000000000,0.000000000000000,,1,Injury Crashes,Injury Crashes,100.000000000000000,100.000000000000000,134
,,,164.041666666666657,135,1130.986800252290095,101351.274384757227381,6.000000000000000,0.000000000000000,,1,Injury Crashes,Injury Crashes,100.000000000000000,100.000000000000000,135
,,,164.041666666666657,136,1106.563111892470033,97247.445082852776977,6.000000000000000,0.000000000000000,,1,Injury Crashes,Injury Crashes,100.000000000000000,100.000000000000000,136
,,,164.041666666666657,137,1200.689098496700353,113063.820322590894648,,,,0,,,,,137
,,,164.041666666666657,138,1111.867511336359030,98102.402746787760407,,,,0,,,,,138
,,,164.041666666666657,139,1129.014326412519040,100919.037913122767350,,,,0,,,,,139
,,,164.041666666666657,140,1224.626490954722158,117039.636060805118177,,,,0,,,,,140
,,,164.041666666666657,141,1223.477640749010789,116714.798772363821627,,,,0,,,,,141
,,,164.041666666666657,142,1281.406295314807494,126429.282906192675000,,,,0,,,,,142
,,,164.041666666666657,143,1244.655609883905527,120341.042830667487578,7.500000000000000,9.949874371066199,,4,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,143
,,,164.041666666666657,144,1178.927080334234688,109545.978196139316424,,,,0,,,,,144
,,,164.041666666666657,145,1179.443856121389899,109356.823626851386507,,,,0,,,,,145
,,,164.041666666666657,146,1196.432870656931755,112290.391177647630684,8.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,146
,,,164.041666666666657,147,1175.984502260052750,108796.492912223024177,8.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,147
,,,164.041666666666657,148,1144.565955348778743,103724.742106915044133,19.333333333333332,1.527525231651947,,3,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,148
Baltimore Ave & Berwyn Rd,Zebra Stripe,Yes,164.041666666666657,149,1160.427220521694380,106301.795892802867456,11.666666666666666,1.527525231651947,25.000000000000000,3,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,149
Berwyn Rd & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,150,1127.371129855257095,100706.073572691791924,11.666666666666666,1.527525231651947,25.000000000000000,3,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,150
,,,164.041666666666657,151,1114.180767850835309,98480.512187546279165,17.000000000000000,6.000000000000000,23.000000000000000,3,Injury Crashes,Injury Crashes,100.000000000000000,100.000000000000000,151
Berwyn House Rd & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,152,1147.971539772879623,104153.986880005308194,15.111111111111111,5.301991240195622,22.333333333333332,9,Injury Crashes,Property Damage Crashes,44.444444444444443,55.555555555555557,152
Baltimore Ave & Berwyn House Rd,Zebra Stripe,Yes,164.041666666666657,153,1164.188073150128730,106952.697194121792563,15.111111111111111,5.301991240195622,22.333333333333332,9,Injury Crashes,Property Damage Crashes,44.444444444444443,55.555555555555557,153
Berwyn House Rd & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,154,1141.180937339754109,103084.117267930399976,15.142857142857142,4.017817460121496,23.500000000000000,7,Injury Crashes,Property Damage Crashes,42.857142857142854,57.142857142857139,154
Baltimore Ave & Berwyn House Rd,Zebra Stripe,Yes,164.041666666666657,155,1174.322231911971357,108659.341933233401505,16.285714285714285,4.990467102863408,22.333333333333332,7,Property Damage Crashes,Injury Crashes,42.857142857142854,57.142857142857139,155
Navahoe St & Baltimore Ave,Zebra Stripe,No,164.041666666666657,156,1142.081513452083755,103129.959178908102331,18.333333333333332,5.033222956847166,,3,Property Damage Crashes,Injury Crashes,33.333333333333329,66.666666666666657,156
,,,164.041666666666657,157,1082.861937109717928,93211.581885320876609,18.166666666666668,3.920034013457877,,6,Injury Crashes,Property Damage Crashes,33.333333333333329,66.666666666666657,157
,,,164.041666666666657,158,1092.480447340791216,94866.062691475235624,19.000000000000000,4.320493798938574,,4,Injury Crashes;Property Damage Crashes,Injury Crashes;Property Damage Crashes,50.000000000000000,50.000000000000000,158
Melbourne Pl & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,159,1133.694894216871717,101774.659733388427412,15.250000000000000,4.349329450233296,,4,Injury Crashes,Property Damage Crashes,25.000000000000000,75.000000000000000,159
Baltimore Ave & Melbourne Pl,Bar,Yes,164.041666666666657,160,1156.815351008627886,105682.206029344291892,15.250000000000000,4.349329450233296,,4,Injury Crashes,Property Damage Crashes,25.000000000000000,75.000000000000000,160
Melbourne Pl & Baltimore Ave,Bar,Yes,164.041666666666657,161,1124.339313971585852,100260.442001923773205,16.750000000000000,4.349329450233296,,4,Injury Crashes,Property Damage Crashes,25.000000000000000,75.000000000000000,161
Lakeland Rd & Baltimore Ave,Piano Key,Yes,164.041666666666657,162,1145.430161659984833,103632.499286047284841,,,,0,,,,,162
Baltimore Ave & Lakeland Rd,Zebra Stripe,Yes,164.041666666666657,163,1096.070736643370537,95441.660630486716400,14.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,163
Baltimore Ave & Lakeland Rd,Zebra Stripe,Yes,164.041666666666657,164,1144.416540973434621,103527.649863689512131,14.000000000000000,0.000000000000000,,1,Property Damage Crashes,Property Damage Crashes,100.000000000000000,100.000000000000000,164
Campus Dr & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,165,1120.125441237122232,99516.666171515666065,14.666666666666666,4.589843860815601,,6,Injury Crashes,Property Damage Crashes,16.666666666666664,83.333333333333343,165
Campus Dr & Baltimore Ave,Zebra Stripe,Yes,164.041666666666657,166,1160.899010462992919,106422.322359581390629,14.666666666666666,4.589843860815601,,6,Injury Crashes,Property Damage Crashes,16.666666666666664,83.333333333333343,166
